key,value,date
Andrew Bird,0,2014-4
Andrew Bird,0,2014-5
Andrew Bird,0,2014-6
Andrew Bird,0,2014-7
Andrew Bird,0,2014-8
Andrew Bird,0,2014-9
Andrew Bird,0,2014-10
Andrew Bird,0,2014-11
Andrew Bird,0,2014-12
The Black Keys,0,2013-1
The Black Keys,5,2013-2
The Black Keys,0,2013-3
The Black Keys,0,2013-4
The Black Keys,0,2013-5
The Black Keys,0,2013-6
The Black Keys,0,2013-7
The Black Keys,0,2013-8
The Black Keys,0,2013-9
The Black Keys,0,2013-10
The Black Keys,0,2013-11
The Black Keys,0,2013-12
The Black Keys,0,2014-1
The Black Keys,0,2014-2
The Black Keys,0,2014-3
The Black Keys,0,2014-4
The Black Keys,0,2014-5
The Black Keys,0,2014-6
The Black Keys,0,2014-7
The Black Keys,0,2014-8
The Black Keys,0,2014-9
The Black Keys,0,2014-10
The Black Keys,0,2014-11
The Black Keys,0,2014-12
The Album Leaf,3,2013-1
The Album Leaf,0,2013-2
The Album Leaf,2,2013-3
The Album Leaf,0,2013-4
The Album Leaf,0,2013-5
The Album Leaf,0,2013-6
The Album Leaf,0,2013-7
The Album Leaf,0,2013-8
The Album Leaf,0,2013-9
The Album Leaf,0,2013-10
The Album Leaf,0,2013-11
The Album Leaf,0,2013-12
The Album Leaf,0,2014-1
The Album Leaf,0,2014-2
The Album Leaf,0,2014-3
The Album Leaf,0,2014-4
The Album Leaf,0,2014-5
The Album Leaf,0,2014-6
The Album Leaf,0,2014-7
The Album Leaf,0,2014-8
The Album Leaf,0,2014-9
The Album Leaf,0,2014-10
The Album Leaf,0,2014-11
The Album Leaf,0,2014-12
Of Monsters and Men,0,2013-1
Of Monsters and Men,5,2013-2
Of Monsters and Men,0,2013-3
Of Monsters and Men,0,2013-4
Of Monsters and Men,0,2013-5
Of Monsters and Men,0,2013-6
Of Monsters and Men,0,2013-7
Of Monsters and Men,0,2013-8
Of Monsters and Men,0,2013-9
Of Monsters and Men,0,2013-10
Of Monsters and Men,0,2013-11
Of Monsters and Men,0,2013-12
Of Monsters and Men,0,2014-1
Of Monsters and Men,0,2014-2
Of Monsters and Men,0,2014-3
Of Monsters and Men,0,2014-4
Of Monsters and Men,0,2014-5
Of Monsters and Men,0,2014-6
Of Monsters and Men,0,2014-7
Of Monsters and Men,0,2014-8
Of Monsters and Men,0,2014-9
Of Monsters and Men,0,2014-10
Of Monsters and Men,0,2014-11
Of Monsters and Men,0,2014-12
Michio Kurihara,5,2013-1
Michio Kurihara,0,2013-2
Michio Kurihara,0,2013-3
Michio Kurihara,0,2013-4
Michio Kurihara,0,2013-5
Michio Kurihara,0,2013-6
Michio Kurihara,0,2013-7
Michio Kurihara,0,2013-8
Michio Kurihara,0,2013-9
Michio Kurihara,0,2013-10
Michio Kurihara,0,2013-11
Michio Kurihara,0,2013-12
Michio Kurihara,0,2014-1
Michio Kurihara,0,2014-2
Michio Kurihara,0,2014-3
Michio Kurihara,0,2014-4
Michio Kurihara,0,2014-5
Michio Kurihara,0,2014-6
Michio Kurihara,0,2014-7
Michio Kurihara,0,2014-8
Michio Kurihara,0,2014-9
Michio Kurihara,0,2014-10
Michio Kurihara,0,2014-11
Michio Kurihara,0,2014-12
Dire Straits,0,2013-1
Dire Straits,0,2013-2
Dire Straits,0,2013-3
Dire Straits,0,2013-4
Dire Straits,0,2013-5
Dire Straits,2,2013-6
Dire Straits,2,2013-7
Dire Straits,0,2013-8
Dire Straits,0,2013-9
Dire Straits,0,2013-10
Dire Straits,0,2013-11
Dire Straits,0,2013-12
Dire Straits,1,2014-1
Dire Straits,0,2014-2
Dire Straits,0,2014-3
Dire Straits,0,2014-4
Dire Straits,0,2014-5
Dire Straits,0,2014-6
Dire Straits,0,2014-7
Dire Straits,0,2014-8
Dire Straits,0,2014-9
Dire Straits,0,2014-10
Dire Straits,0,2014-11
Dire Straits,0,2014-12
Chairlift,0,2013-1
Chairlift,1,2013-2
Chairlift,0,2013-3
Chairlift,2,2013-4
Chairlift,1,2013-5
Chairlift,0,2013-6
Chairlift,0,2013-7
Chairlift,0,2013-8
Chairlift,0,2013-9
Chairlift,0,2013-10
Chairlift,0,2013-11
Chairlift,0,2013-12
Chairlift,0,2014-1
Chairlift,0,2014-2
Chairlift,0,2014-3
Chairlift,0,2014-4
Chairlift,0,2014-5
Chairlift,0,2014-6
Chairlift,0,2014-7
Chairlift,1,2014-8
Chairlift,0,2014-9
Chairlift,0,2014-10
Chairlift,0,2014-11
Chairlift,0,2014-12
